time,q1,q2,tau,
15560,2154,0,0,
15564,2150,0,1,
15568,2142,0,2,
15572,2150,0,2,
15576,2155,0,0,
15580,2150,0,0,
15584,2150,0,0,
15588,2153,0,1,
15592,2153,0,1,
15596,2144,0,0,
15600,2145,0,0,
15604,2151,0,2,
15608,2152,0,0,
15612,2144,0,2,
15616,2148,0,2,
15620,2152,0,0,
15624,2148,0,0,
15628,2158,0,1,
15632,2151,0,0,
15636,2151,0,0,
15640,2162,0,0,
15644,2148,0,0,
15648,2148,0,0,
15652,2160,0,1,
15656,2145,0,0,
15660,2154,0,1,
15664,2149,0,0,
15668,2156,0,0,
15672,2137,0,0,
15676,2149,0,1,
15680,2154,0,0,
15684,2148,0,2,
15688,2144,0,0,
15692,2144,0,0,
15696,2143,0,7,
15700,2148,0,1,
15704,2152,0,0,
15708,2151,0,6,
15712,2133,0,0,
15716,2144,0,2,
15720,2160,0,0,
15724,2155,0,0,
15728,2155,0,0,
15732,2144,0,0,
15736,2160,0,0,
15740,2144,0,0,
15744,2159,0,0,
15748,2159,0,0,
15752,2162,0,0,
15756,2151,0,0,
15760,2145,0,0,
15764,2165,0,3,
15768,2145,0,0,
15772,2145,0,7,
15776,2145,0,7,
15780,2160,0,0,
15784,2155,0,6,
15788,2170,0,0,
15792,2165,0,0,
15796,2164,0,0,
15800,2164,0,0,
15804,2167,0,0,
15808,2170,0,0,
15812,2174,0,1,
15816,2174,0,1,
15820,2172,0,2,
15824,2173,0,0,
15828,2186,0,0,
15832,2180,0,0,
15836,2180,0,0,
15840,2183,0,0,
15844,2177,0,8,
15848,2181,0,6,
15852,2175,0,0,
15856,2202,0,0,
15860,2181,0,0,
15864,2192,0,0,
15868,2191,0,0,
15872,2191,0,0,
15876,2187,0,0,
15880,2195,0,10,
15884,2189,0,0,
15888,2192,0,0,
15892,2191,0,0,
15896,2191,0,0,
15900,2191,0,0,
15904,2205,0,2,
15908,2205,0,2,
15912,2195,0,0,
15916,2216,0,0,
15920,2216,0,1,
15924,2199,0,0,
15928,2199,0,1,
15932,2211,0,0,
15936,2208,0,1,
15940,2208,0,1,
15944,2211,0,2,
15948,2215,0,0,
15952,2215,0,0,
15956,2211,0,0,
15960,2223,0,0,
15964,2223,0,0,
15968,2216,0,0,
15972,2218,0,0,
15976,2218,0,0,
15980,2224,0,0,
15984,2227,0,0,
15988,2217,0,1,
15992,2234,0,0,
15996,2234,0,0,
16000,2221,0,2,
16004,2232,0,1,
16008,2239,0,4,
16012,2236,0,0,
16016,2236,0,0,
16020,2226,0,0,
16024,2229,0,0,
16028,2234,0,0,
16032,2238,0,0,
16036,2231,0,0,
16040,2225,0,1,
16044,2246,0,0,
16048,2242,0,1,
16052,2244,0,2,
16056,2243,0,0,
16060,2247,0,0,
16064,2243,0,1,
16068,2243,0,6,
16072,2244,0,0,
16076,2245,0,0,
16080,2235,0,0,
16084,2237,0,0,
16088,2246,0,2,
16092,2243,0,0,
16096,2245,0,2,
16100,2244,0,0,
16104,2247,0,1,
16108,2245,0,0,
16112,2242,0,1,
16116,2250,0,4,
16120,2250,0,4,
16124,2239,0,0,
16128,2248,0,0,
16132,2244,0,1,
16136,2245,0,0,
16140,2245,0,0,
16144,2240,0,0,
16148,2242,0,1,
16152,2245,0,0,
16156,2239,0,1,
16160,2233,0,0,
16164,2235,0,0,
16168,2243,0,0,
16172,2247,0,2,
16176,2247,0,2,
16180,2242,0,0,
16184,2242,0,0,
16188,2242,0,0,
16192,2246,0,4,
16196,2244,0,6,
16200,2242,0,0,
16204,2235,0,5,
16208,2234,0,3,
16212,2234,0,3,
16216,2238,0,0,
16220,2229,0,0,
16224,2232,0,0,
16228,2232,0,2,
16232,2242,0,0,
16236,2238,0,0,
16240,2232,0,4,
16244,2233,0,1,
16248,2221,0,0,
16252,2228,0,0,
16256,2224,0,0,
16260,2230,0,0,
16264,2226,0,0,
16268,2226,0,0,
16272,2222,0,1,
16276,2213,0,0,
16280,2213,0,2,
16284,2222,0,0,
16288,2211,0,1,
16292,2218,0,0,
16296,2207,0,6,
16300,2201,0,0,
16304,2213,0,2,
16308,2213,0,2,
16312,2206,0,0,
16316,2212,0,3,
16320,2204,0,0,
16324,2193,0,0,
16328,2203,0,2,
16332,2191,0,0,
16336,2191,0,0,
16340,2200,0,0,
16344,2193,0,0,
16348,2199,0,0,
16352,2200,0,0,
16356,2200,0,0,
16360,2202,0,4,
16364,2197,0,0,
16368,2189,0,8,
16372,2192,0,0,
16376,2194,0,2,
16380,2194,0,0,
16384,2183,0,1,
16388,2192,0,0,
16392,2189,0,0,
16396,2190,0,5,
16400,2190,0,5,
16404,2183,0,0,
16408,2184,0,1,
16412,2174,0,0,
16416,2174,0,0,
16420,2183,0,0,
16424,2181,0,2,
16428,2188,0,0,
16432,2184,0,0,
16436,2184,0,0,
16440,2183,0,2,
16444,2186,0,0,
16448,2184,0,0,
16452,2177,0,3,
16456,2177,0,3,
16460,2161,0,4,
16464,2161,0,4,
16468,2173,0,2,
16472,2172,0,0,
16476,2172,0,1,
16480,2174,0,0,
16484,2177,0,0,
16488,2170,0,0,
16492,2178,0,0,
16496,2173,0,2,
16500,2164,0,0,
16504,2162,0,2,
16508,2162,0,2,
16512,2158,0,0,
16516,2168,0,0,
16520,2168,0,0,
16524,2172,0,0,
16528,2173,0,3,
16532,2173,0,3,
16536,2170,0,0,
16540,2174,0,0,
16544,2174,0,0,
16548,2157,0,0,
16552,2157,0,0,
16556,2170,0,0,
16560,2166,0,6,
16564,2170,0,0,
16568,2170,0,0,
16572,2147,0,0,
16576,2157,0,0,
16580,2163,0,0,
16584,2164,0,0,
16588,2164,0,0,
16592,2164,0,0,
16596,2160,0,0,
16600,2160,0,0,
16604,2159,0,0,
16608,2160,0,0,
16612,2151,0,0,
16616,2168,0,0,
16620,2160,0,0,
16624,2157,0,2,
16628,2159,0,1,
16632,2155,0,0,
16636,2153,0,0,
16640,2163,0,0,
16644,2168,0,0,
16648,2170,0,0,
16652,2164,0,8,
16656,2170,0,0,
16660,2170,0,0,
16664,2170,0,1,
16668,2157,0,0,
16672,2163,0,6,
16676,2163,0,6,
16680,2166,0,0,
16684,2168,0,0,
16688,2160,0,2,
16692,2167,0,2,
16696,2165,0,0,
16700,2161,0,1,
16704,2153,0,0,
16708,2154,0,0,
16712,2153,0,0,
16716,2168,0,0,
16720,2161,0,2,
16724,2151,0,2,
16728,2151,0,2,
16732,2160,0,6,
16736,2163,0,1,
16740,2165,0,0,
16744,2163,0,0,
16748,2168,0,1,
16752,2170,0,0,
16756,2162,0,0,
16760,2164,0,0,
16764,2167,0,0,
16768,2152,0,0,
16772,2147,0,0,
16776,2164,0,0,
16780,2157,0,2,
16784,2159,0,4,
16788,2159,0,4,
16792,2168,0,0,
16796,2166,0,0,
16800,2159,0,0,
16804,2153,0,6,
16808,2153,0,6,
16812,2155,0,0,
16816,2160,0,0,
16820,2160,0,0,
16824,2160,0,0,
16828,2147,0,0,
16832,2170,0,1,
16836,2171,0,0,
16840,2155,0,0,
16844,2169,0,4,
16848,2169,0,4,
16852,2167,0,0,
16856,2159,0,0,
16860,2157,0,0,
16864,2167,0,6,
16868,2168,0,0,
16872,2173,0,0,
16876,2173,0,0,
16880,2190,0,0,
16884,2178,0,0,
16888,2186,0,3,
16892,2181,0,0,
16896,2163,0,0,
16900,2187,0,0,
16904,2177,0,1,
16908,2192,0,2,
16912,2183,0,8,
16916,2183,0,8,
16920,2183,0,0,
16924,2197,0,2,
16928,2183,0,0,
16932,2196,0,6,
16936,2192,0,0,
16940,2197,0,0,
16944,2197,0,0,
16948,2200,0,0,
16952,2200,0,0,
16956,2200,0,0,
16960,2197,0,1,
16964,2199,0,0,
16968,2189,0,1,
16972,2199,0,2,
16976,2199,0,2,
16980,2202,0,0,
16984,2216,0,0,
16988,2200,0,0,
16992,2202,0,0,
16996,2202,0,0,
17000,2199,0,0,
17004,2197,0,0,
17008,2210,0,0,
17012,2210,0,0,
17016,2216,0,4,
17020,2208,0,0,
17024,2205,0,2,
17028,2214,0,0,
17032,2214,0,0,
17036,2207,0,0,
17040,2218,0,0,
17044,2218,0,0,
17048,2214,0,0,
17052,2226,0,0,
17056,2212,0,2,
17060,2208,0,1,
17064,2209,0,0,
17068,2209,0,0,
17072,2216,0,0,
17076,2209,0,2,
17080,2213,0,0,
17084,2234,0,0,
17088,2234,0,0,
17092,2215,0,0,
17096,2216,0,0,
17100,2224,0,0,
17104,2224,0,0,
17108,2226,0,1,
17112,2226,0,1,
17116,2226,0,0,
17120,2226,0,0,
17124,2228,0,2,
17128,2228,0,0,
17132,2219,0,0,
17136,2219,0,0,
17140,2228,0,0,
17144,2221,0,0,
17148,2228,0,4,
17152,2228,0,4,
17156,2228,0,0,
17160,2224,0,0,
17164,2224,0,0,
17168,2240,0,0,
17172,2219,0,0,
17176,2221,0,0,
17180,2221,0,0,
17184,2223,0,0,
17188,2229,0,4,
17192,2234,0,0,
17196,2227,0,0,
17200,2229,0,2,
17204,2228,0,0,
17208,2227,0,0,
17212,2228,0,0,
17216,2223,0,0,
17220,2230,0,0,
17224,2223,0,1,
17228,2221,0,2,
17232,2226,0,1,
17236,2219,0,5,
17240,2223,0,0,
17244,2223,0,8,
17248,2223,0,8,
17252,2234,0,4,
17256,2226,0,0,
17260,2228,0,0,
17264,2230,0,2,
17268,2215,0,0,
17272,2224,0,0,
17276,2232,0,0,
17280,2229,0,0,
17284,2228,0,1,
17288,2221,0,0,
17292,2228,0,2,
17296,2219,0,0,
17300,2219,0,0,
17304,2221,0,0,
17308,2229,0,0,
17312,2229,0,0,
17316,2230,0,0,
17320,2234,0,0,
17324,2221,0,0,
17328,2221,0,0,
17332,2223,0,0,
17336,2222,0,0,
17340,2238,0,0,
17344,2224,0,0,
17348,2229,0,4,
17352,2229,0,0,
17356,2231,0,0,
17360,2228,0,6,
17364,2228,0,2,
17368,2225,0,0,
17372,2226,0,0,
17376,2228,0,2,
17380,2231,0,0,
17384,2231,0,0,
17388,2235,0,3,
17392,2234,0,0,
17396,2238,0,4,
17400,2228,0,0,
17404,2227,0,0,
17408,2234,0,0,
17412,2223,0,0,
17416,2227,0,0,
17420,2234,0,1,
17424,2211,0,0,
17428,2221,0,2,
17432,2224,0,0,
17436,2222,0,0,
17440,2214,0,0,
17444,2223,0,0,
17448,2216,0,0,
17452,2213,0,0,
17456,2216,0,0,
17460,2210,0,1,
17464,2208,0,1,
17468,2206,0,0,
17472,2201,0,1,
17476,2207,0,0,
17480,2203,0,0,
17484,2191,0,6,
17488,2202,0,0,
17492,2204,0,4,
17496,2195,0,0,
17500,2197,0,6,
17504,2193,0,0,
17508,2179,0,0,
17512,2191,0,2,
17516,2196,0,0,
17520,2185,0,0,
17524,2191,0,0,
17528,2194,0,0,
17532,2192,0,0,
17536,2187,0,0,
17540,2187,0,0,
17544,2186,0,0,
17548,2192,0,0,
17552,2183,0,0,
17556,2181,0,0,
17560,2186,0,1,
17564,2192,0,0,
17568,2181,0,0,
17572,2185,0,0,
17576,2185,0,0,
17580,2177,0,0,
17584,2177,0,0,
17588,2180,0,8,
17592,2177,0,2,
17596,2181,0,0,
17600,2186,0,0,
17604,2186,0,0,
17608,2186,0,0,
17612,2169,0,0,
17616,2178,0,0,
17620,2186,0,0,
17624,2178,0,0,
17628,2184,0,0,
17632,2175,0,2,
17636,2176,0,0,
17640,2179,0,1,
17644,2173,0,6,
17648,2176,0,1,
17652,2181,0,0,
17656,2172,0,0,
17660,2169,0,0,
17664,2169,0,0,
17668,2176,0,0,
17672,2178,0,0,
17676,2165,0,0,
17680,2176,0,0,
17684,2181,0,2,
17688,2165,0,4,
17692,2172,0,0,
17696,2172,0,0,
17700,2181,0,0,
17704,2181,0,6,
17708,2169,0,0,
17712,2186,0,0,
17716,2175,0,0,
17720,2165,0,2,
17724,2174,0,0,
17728,2179,0,0,
17732,2177,0,0,
17736,2173,0,0,
17740,2186,0,1,
17744,2175,0,0,
17748,2176,0,0,
17752,2,,,
17756,2165,0,0,
17760,2169,0,0,
17764,2169,0,0,
17768,2181,0,2,
17772,2175,0,0,
17776,2175,0,0,
17780,2175,0,0,
17784,2184,0,0,
17788,2184,0,0,
17792,2180,0,0,
17796,2177,0,0,
17800,2186,0,2,
17804,2181,0,2,
17808,2171,0,0,
17812,2177,0,0,
17816,2177,0,0,
17820,2169,0,8,
17824,2175,0,0,
17828,2175,0,0,
17832,2181,0,0,
17836,2177,0,2,
17840,2171,0,0,
17844,2176,0,0,
17848,2186,0,1,
17852,2173,0,2,
17856,2178,0,0,
17860,2178,0,0,
17864,2163,0,0,
17868,2171,0,0,
17872,2183,0,0,
17876,2173,0,3,
17880,2173,0,3,
17884,2178,0,0,
17888,2190,0,0,
17892,2173,0,0,
17896,2186,0,0,
17900,2177,0,2,
17904,2174,0,0,
17908,2178,0,2,
17912,2173,0,0,
17916,2182,0,1,
17920,2182,0,1,
17924,2177,0,0,
17928,2178,0,4,
17932,2196,0,0,
17936,2190,0,1,
17940,2198,0,0,
17944,2197,0,0,
17948,2197,0,0,
17952,2197,0,0,
17956,2195,0,0,
17960,2195,0,0,
17964,2192,0,1,
17968,2197,0,0,
17972,2196,0,0,
17976,2210,0,0,
17980,2185,0,0,
17984,2206,0,0,
17988,2204,0,0,
17992,2206,0,0,
17996,2207,0,0,
18000,2207,0,0,
18004,2210,0,1,
18008,2202,0,0,
18012,2205,0,0,
18016,2208,0,0,
18020,2189,0,0,
18024,2210,0,1,
18028,2210,0,0,
18032,2201,0,4,
18036,2201,0,4,
18040,2211,0,0,
18044,2207,0,0,
18048,2216,0,0,
18052,2208,0,0,
18056,2211,0,0,
18060,2215,0,2,
18064,2215,0,2,
18068,2212,0,1,
18072,2199,0,0,
18076,2199,0,0,
18080,2213,0,0,
18084,2216,0,0,
18088,2216,0,0,
18092,2213,0,0,
18096,2212,0,0,
18100,2209,0,0,
18104,,,,
18108,2209,0,0,
18112,2218,0,1,
18116,2211,0,2,
18120,2195,0,0,
18124,2195,0,0,
18128,2212,0,2,
18132,2208,0,0,
18136,2218,0,1,
18140,2208,0,2,
18144,2215,0,0,
18148,2215,0,0,
18152,2213,0,2,
18156,2209,0,0,
18160,2209,0,0,
18164,2215,0,0,
18168,2213,0,0,
18172,2213,0,0,
18176,2217,0,0,
18180,2217,0,0,
18184,2213,0,8,
18188,2208,0,0,
18192,2209,0,0,
18196,2209,0,0,
18200,2220,0,0,
18204,2224,0,0,
18208,2212,0,0,
18212,2210,0,0,
18216,2216,0,0,
18220,2216,0,0,
18224,2199,0,2,
18228,2218,0,0,
18232,2212,0,0,
18236,2207,0,0,
18240,2221,0,2,
18244,2208,0,0,
18248,2218,0,0,
18252,2218,0,0,
18256,2209,0,0,
18260,2213,0,0,
18264,2213,0,0,
18268,2214,0,0,
18272,2213,0,0,
18276,2219,0,0,
18280,2222,,,
18284,2210,0,1,
18288,2216,0,0,
18292,2195,0,0,
18296,2191,0,6,
18300,2191,0,4,
18304,2208,0,0,
18308,2204,0,0,
18312,2196,0,0,
18316,2210,0,0,
18320,2204,0,2,
18324,2199,0,2,
18328,2198,0,1,
18332,2199,0,0,
18336,2199,0,2,
18340,2206,0,0,
18344,2200,0,0,
18348,2206,0,0,
18352,2199,0,0,
18356,2185,0,0,
18360,2204,0,2,
18364,2196,0,0,
18368,2197,0,0,
18372,2186,0,2,
18376,2204,0,0,
18380,2194,0,1,
18384,2200,0,0,
18388,2195,0,1,
18392,2197,0,0,
18396,2191,0,0,
18400,2196,0,0,
18404,2192,0,0,
18408,2203,0,0,
18412,2189,0,0,
18416,2197,0,0,
18420,2195,0,0,
18424,2187,0,0,
18428,2191,0,0,
18432,2196,0,0,
18436,2179,0,0,
18440,2184,0,1,
18444,2181,0,4,
18448,2197,0,4,
18452,2197,0,4,
18456,2194,,0,1
18460,2177,0,0,
18464,2192,0,0,
18468,2177,0,4,
18472,2192,0,4,
18476,2190,0,0,
18480,2190,0,0,
18484,2185,0,0,
18488,2189,0,1,
18492,2186,0,4,
18496,2202,0,0,
18500,2194,0,0,
18504,2194,0,0,
18508,2191,0,0,
18512,2191,0,0,
18516,2191,0,0,
18520,2177,0,3,
18524,2195,0,3,
18528,2194,0,0,
18532,2196,0,2,
18536,2192,0,0,
18540,2202,0,1,
18544,2202,0,1,
18548,2197,0,0,
18552,2191,0,0,
18556,2187,0,0,
18560,2202,0,0,
18564,2189,0,6,
18568,2192,0,2,
18572,2190,0,0,
18576,2192,0,0,
18580,2192,0,0,
18584,2196,0,1,
18588,2186,0,0,
18592,2197,0,2,
18596,2191,0,0,
18600,2202,0,1,
18604,2200,0,0,
18608,2200,0,0,
18612,2196,0,3,
18616,2193,0,1,
18620,2178,0,0,
18624,2178,,,
18628,2200,0,1,
18632,2202,0,0,
18636,2197,0,0,
18640,2202,0,1,
18644,2191,0,1,
18648,2202,0,0,
18652,2198,0,0,
18656,2196,0,0,
18660,2202,0,2,
18664,2196,0,0,
18668,2196,0,6,
18672,2196,0,6,
18676,2197,0,1,
18680,2199,0,0,
18684,2199,0,0,
18688,2198,0,0,
18692,2190,0,2,
18696,2190,0,2,
18700,2192,0,1,
18704,2192,0,0,
18708,2198,0,0,
18712,2198,0,0,
18716,2196,0,0,
18720,2202,0,0,
18724,2202,0,0,
18728,2189,0,0,
18732,2199,0,0,
18736,2191,0,0,
18740,2183,0,0,
18744,2195,0,0,
18748,2187,0,0,
18752,2187,0,0,
18756,2193,0,1,
18760,2192,0,0,
18764,2200,0,0,
18768,2202,0,0,
18772,2206,0,1,
18776,2202,0,6,
18780,2202,0,0,
18784,2202,0,0,
18788,2199,0,0,
18792,2199,0,0,
18796,2202,0,2,
18800,2190,,,
18804,2191,0,2,
18808,2204,0,0,
18812,2187,0,0,
18816,2189,0,0,
18820,2202,0,0,
18824,2196,0,0,
18828,2184,0,1,
18832,2193,0,2,
18836,2193,0,2,
18840,2185,0,0,
18844,2196,0,0,
18848,2196,0,0,
18852,2205,0,6,
18856,2206,0,0,
18860,2197,0,2,
18864,2199,0,0,
18868,2198,0,0,
18872,2193,0,6,
18876,2202,0,1,
18880,2203,0,0,
18884,2196,0,0,
18888,2196,0,0,
18892,2200,0,0,
18896,2196,0,0,
18900,2214,0,0,
18904,2214,0,0,
18908,2197,0,0,
18912,2191,0,0,
18916,2198,0,6,
18920,2200,0,0,
18924,2200,0,0,
18928,2202,0,0,
18932,2206,0,0,
18936,2204,0,0,
18940,2199,0,0,
18944,2184,0,0,
18948,2184,0,0,
18952,2201,0,0,
18956,2201,0,0,
18960,2187,0,0,
18964,2187,0,0,
18968,2187,0,2,
18972,2189,0,0,
18976,2199,,0,
18980,2200,0,0,
18984,2196,0,0,
18988,2191,0,1,
18992,2203,0,1,
18996,2198,0,6,
19000,2198,0,6,
19004,2199,0,0,
19008,2202,0,1,
19012,2202,0,1,
19016,2189,0,0,
19020,2198,0,1,
19024,2202,0,0,
19028,2196,0,0,
19032,2197,0,0,
19036,2199,0,6,
19040,2187,0,0,
19044,2183,0,1,
19048,2197,0,0,
19052,2202,0,0,
19056,2202,0,0,
19060,2202,0,0,
19064,2198,0,0,
19068,2198,0,0,
19072,2191,0,4,
19076,2202,0,0,
19080,2193,0,0,
19084,2210,0,0,
19088,2210,0,0,
19092,2187,0,0,
19096,2196,0,0,
19100,2206,0,0,
19104,2206,0,0,
19108,2185,0,0,
19112,2200,0,0,
19116,2200,0,0,
19120,2198,0,0,
19124,2196,0,2,
19128,2196,0,0,
19132,2185,0,0,
19136,2181,0,0,
19140,2181,0,0,
19144,2195,0,0,
19148,,,,
19152,2189,0,1,
19156,2201,0,0,
19160,2197,0,0,
19164,2197,0,0,
19168,2187,0,0,
19172,2199,0,0,
19176,2187,0,2,
19180,2187,0,2,
19184,2201,0,6,
19188,2201,0,0,
19192,2187,0,0,
19196,2187,0,0,
19200,2193,0,1,
19204,2199,0,2,
19208,2196,0,4,
19212,2199,0,1,
19216,2196,0,0,
19220,2198,0,0,
19224,2193,0,6,
19228,2205,0,0,
19232,2206,0,0,
19236,2199,0,0,
19240,2202,0,2,
19244,2202,0,2,
19248,2207,0,0,
19252,2206,0,1,
19256,2198,0,0,
19260,2189,0,0,
19264,2199,0,0,
19268,2202,0,0,
19272,2189,0,2,
19276,2189,0,1,
19280,2197,0,0,
19284,2201,0,7,
